repo_name,agent,file_path,total_commits,introduction_date,last_modified_date,lifespan_days,total_lines_added,total_lines_deleted,modification_types,provenance,provenance_shift
safe-global__safe-wallet-monorepo,OpenAI_Codex,.claude/skills/design.figma-to-code/SKILL.md,4,2026-02-05 17:13:57 +0100,2026-03-19 15:44:20 +0100,41.0,182,175,rename_or_move|content_update|content_update,scratch,none
safe-global__safe-wallet-monorepo,OpenAI_Codex,.claude/skills/design.prototype/SKILL.md,3,2026-02-05 17:13:57 +0100,2026-02-27 15:51:02 +0100,21.0,146,144,rename_or_move|content_update,scratch,none
safe-global__safe-wallet-monorepo,OpenAI_Codex,.claude/skills/design.sync-component/SKILL.md,3,2026-02-05 17:13:57 +0100,2026-02-27 15:51:02 +0100,21.0,102,100,rename_or_move|content_update,unknown,none
safe-global__safe-wallet-monorepo,OpenAI_Codex,.claude/skills/design.sync-variables/SKILL.md,3,2026-02-05 17:13:57 +0100,2026-02-27 15:51:02 +0100,21.0,80,74,rename_or_move|content_update,unknown,none
safe-global__safe-wallet-monorepo,OpenAI_Codex,.claude/skills/design.verify/SKILL.md,3,2026-02-05 17:13:57 +0100,2026-02-27 15:51:02 +0100,21.0,164,162,rename_or_move|content_update,unknown,none
wei__socialify,OpenAI_Codex,.github/skills/add-icon/SKILL.md,1,2026-01-13 00:26:54 -0500,2026-01-13 00:26:54 -0500,,0,0,,from_acf,none
wei__socialify,OpenAI_Codex,.github/skills/frontend-design/SKILL.md,1,2025-12-31 04:46:15 -0500,2025-12-31 04:46:15 -0500,,0,0,,marketplace,none
wei__socialify,OpenAI_Codex,.github/skills/upgrade-simple-icons/SKILL.md,1,2025-12-31 01:42:56 -0500,2025-12-31 01:42:56 -0500,,0,0,,from_acf,none
princeton-pli__hal-harness,OpenAI_Codex,.claude/skills/test-plan/SKILL.md,1,2026-03-23 15:28:08 +0100,2026-03-23 15:28:08 +0100,0.0,0,0,,scratch,none
princeton-pli__hal-harness,OpenAI_Codex,.claude/skills/test-write/SKILL.md,1,2026-03-23 15:28:08 +0100,2026-03-23 15:28:08 +0100,0.0,0,0,,scratch,none
ShapeCrawler__ShapeCrawler,OpenAI_Codex,.cursor/skills/create-class/SKILL.md,1,2026-02-05 20:47:27 +0100,2026-02-05 20:47:27 +0100,0.0,0,0,,from_acf,none
trycompai__comp,OpenAI_Codex,.claude/skills/api-endpoint-contract/SKILL.md,2,2026-05-28 13:16:35 -0400,2026-05-28 17:58:32 -0400,,23,2,content_update,unknown,none
trycompai__comp,OpenAI_Codex,.claude/skills/audit-design-system/SKILL.md,4,2026-03-10 15:26:26 -0400,2026-04-27 14:56:04 +0100,0.0,29,6,content_update|content_update|minor_fix,unknown,none
trycompai__comp,OpenAI_Codex,.claude/skills/audit-hooks/SKILL.md,4,2026-03-10 15:26:26 -0400,2026-04-27 14:56:04 +0100,0.0,36,2,content_update|minor_fix|minor_fix,unknown,none
trycompai__comp,OpenAI_Codex,.claude/skills/audit-rbac/SKILL.md,4,2026-03-10 15:26:26 -0400,2026-04-27 14:56:04 +0100,0.0,44,2,content_update|minor_fix|minor_fix,unknown,none
trycompai__comp,OpenAI_Codex,.claude/skills/audit-tests/SKILL.md,3,2026-03-10 15:26:26 -0400,2026-04-27 14:56:04 +0100,0.0,32,2,content_update|minor_fix,unknown,none
trycompai__comp,OpenAI_Codex,.claude/skills/cleanup/SKILL.md,1,2026-05-13 13:11:50 -0400,2026-05-13 13:11:50 -0400,,0,0,,unknown,none
trycompai__comp,OpenAI_Codex,.claude/skills/code/SKILL.md,2,2026-01-22 11:26:09 -0500,2026-04-27 14:37:28 +0100,0.0,185,0,content_update,unknown,none
trycompai__comp,OpenAI_Codex,.claude/skills/cursor-usage/SKILL.md,2,2025-12-09 16:09:17 -0500,2026-04-27 14:37:28 +0100,0.0,269,0,content_update,unknown,none
trycompai__comp,OpenAI_Codex,.claude/skills/data/SKILL.md,3,2026-01-22 11:26:09 -0500,2026-04-27 14:56:04 +0100,0.0,147,1,content_update|content_update,unknown,none
trycompai__comp,OpenAI_Codex,.claude/skills/essentials/SKILL.md,3,2026-01-22 11:26:09 -0500,2026-04-27 14:37:28 +0100,0.0,108,0,minor_fix|content_update,unknown,none
trycompai__comp,OpenAI_Codex,.claude/skills/forms/SKILL.md,4,2025-12-09 16:09:17 -0500,2026-04-27 14:56:04 +0100,0.0,182,2,minor_fix|content_update|minor_fix,unknown,none
trycompai__comp,OpenAI_Codex,.claude/skills/infra/SKILL.md,4,2026-01-22 11:26:09 -0500,2026-04-27 14:56:04 +0100,0.0,136,1,minor_fix|content_update|minor_fix,unknown,none
trycompai__comp,OpenAI_Codex,.claude/skills/new-feature-setup/SKILL.md,2,2026-04-24 11:34:32 -0400,2026-04-27 14:56:04 +0100,0.0,1,1,minor_fix,unknown,none
trycompai__comp,OpenAI_Codex,.claude/skills/prisma/SKILL.md,4,2025-04-03 12:17:48 -0400,2026-04-27 14:56:04 +0100,0.0,148,0,minor_fix|content_update|minor_fix,unknown,none
trycompai__comp,OpenAI_Codex,.claude/skills/production-readiness/SKILL.md,4,2026-03-10 15:26:26 -0400,2026-04-27 14:56:04 +0100,0.0,24,3,content_update|minor_fix|minor_fix,unknown,none
trycompai__comp,OpenAI_Codex,.claude/skills/prompt-engineering/SKILL.md,3,2025-12-09 16:09:17 -0500,2026-04-27 14:56:04 +0100,0.0,188,1,content_update|minor_fix,unknown,none
trycompai__comp,OpenAI_Codex,.claude/skills/stale-worktree-cleanup/SKILL.md,1,2026-04-24 11:34:32 -0400,2026-04-24 11:34:32 -0400,,0,0,,unknown,none
trycompai__comp,OpenAI_Codex,.claude/skills/trigger-advanced-tasks/SKILL.md,4,2025-11-07 18:42:23 -0500,2026-04-27 14:56:04 +0100,0.0,462,2,minor_fix|content_update|minor_fix,unknown,none
trycompai__comp,OpenAI_Codex,.claude/skills/trigger-basic/SKILL.md,3,2025-11-07 18:42:23 -0500,2026-04-27 14:56:04 +0100,0.0,196,2,content_update|minor_fix,unknown,none
trycompai__comp,OpenAI_Codex,.claude/skills/trigger-config/SKILL.md,2,2025-11-07 18:42:23 -0500,2026-04-27 14:37:28 +0100,0.0,355,0,content_update,unknown,none
trycompai__comp,OpenAI_Codex,.claude/skills/trigger-realtime/SKILL.md,2,2025-11-07 18:42:23 -0500,2026-04-27 14:37:28 +0100,0.0,281,0,content_update,unknown,none
trycompai__comp,OpenAI_Codex,.claude/skills/trigger-scheduled-tasks/SKILL.md,2,2025-11-07 18:42:23 -0500,2026-04-27 14:37:28 +0100,0.0,126,0,content_update,unknown,none
trycompai__comp,OpenAI_Codex,.claude/skills/ui/SKILL.md,4,2026-01-22 11:26:09 -0500,2026-04-27 14:37:28 +0100,0.0,137,0,minor_fix|minor_fix|content_update,unknown,none
lidofinance__diffyscan,OpenAI_Codex,.claude/skills/add-explorer/SKILL.md,4,2026-03-15 00:07:19 +0000,2026-03-16 10:20:58 +0000,1.0,129,32,content_update|minor_fix|minor_fix,from_acf,none
lidofinance__diffyscan,OpenAI_Codex,.claude/skills/debug-diff/SKILL.md,5,2026-03-15 00:07:19 +0000,2026-03-16 12:33:57 +0000,1.0,70,32,content_update|minor_fix|minor_fix|content_update,from_acf,none
lidofinance__diffyscan,OpenAI_Codex,.claude/skills/new-config/SKILL.md,5,2026-03-15 00:07:19 +0000,2026-03-16 10:20:58 +0000,1.0,86,35,content_update|minor_fix|minor_fix|content_update,from_acf,none
lidofinance__diffyscan,OpenAI_Codex,.claude/skills/validate-config/SKILL.md,2,2026-03-15 00:07:19 +0000,2026-03-15 00:21:20 +0000,0.0,101,27,content_update,unknown,none
Arenukvern__mcp_flutter,Cursor,.claude/skills/gitnexus/gitnexus-cli/SKILL.md,1,2026-04-30 01:23:26 +0300,2026-04-30 01:23:26 +0300,0.0,0,0,,marketplace,none
Arenukvern__mcp_flutter,Cursor,.claude/skills/gitnexus/gitnexus-debugging/SKILL.md,1,2026-04-30 01:23:26 +0300,2026-04-30 01:23:26 +0300,0.0,0,0,,marketplace,none
Arenukvern__mcp_flutter,Cursor,.claude/skills/gitnexus/gitnexus-exploring/SKILL.md,1,2026-04-30 01:23:26 +0300,2026-04-30 01:23:26 +0300,0.0,0,0,,marketplace,none
Arenukvern__mcp_flutter,Cursor,.claude/skills/gitnexus/gitnexus-guide/SKILL.md,1,2026-04-30 01:23:26 +0300,2026-04-30 01:23:26 +0300,0.0,0,0,,unknown,none
Arenukvern__mcp_flutter,Cursor,.claude/skills/gitnexus/gitnexus-impact-analysis/SKILL.md,1,2026-04-30 01:23:26 +0300,2026-04-30 01:23:26 +0300,0.0,0,0,,unknown,none
Arenukvern__mcp_flutter,Cursor,.claude/skills/gitnexus/gitnexus-refactoring/SKILL.md,1,2026-04-30 01:23:26 +0300,2026-04-30 01:23:26 +0300,0.0,0,0,,unknown,none
lightdash__lightdash,Cursor,.claude/skills/add-warehouse-adapter/SKILL.md,1,2026-03-31 16:29:26 +0100,2026-03-31 16:29:26 +0100,0.0,0,0,,unknown,none
lightdash__lightdash,Cursor,.claude/skills/agent-harness/SKILL.md,1,2026-03-02 16:33:04 +0000,2026-03-02 16:33:04 +0000,0.0,0,0,,unknown,none
lightdash__lightdash,Cursor,.claude/skills/breakup-pr/SKILL.md,4,2026-03-06 13:25:11 +0000,2026-03-06 14:49:49 +0000,0.0,35,14,minor_fix|content_update|minor_fix,unknown,none
lightdash__lightdash,Cursor,.claude/skills/debug-local/SKILL.md,8,2026-02-04 12:31:07 +0000,2026-03-25 20:49:46 +0000,49.0,495,90,rename_or_move|rename_or_move|content_update|content_update|content_update|content_update|content_update,unknown,none
lightdash__lightdash,Cursor,.claude/skills/fix-vulnerability/SKILL.md,3,2026-03-02 10:05:06 +0100,2026-04-21 09:20:41 +0100,49.0,13,2,content_update|content_update,unknown,none
lightdash__lightdash,Cursor,.claude/skills/frontend-style-guide/SKILL.md,11,2026-01-09 13:34:11 +0000,2026-06-03 14:02:23 +0200,144.0,173,18,minor_fix|content_update|content_update|content_update|content_update|rename_or_move|rename_or_move|rename_or_move|content_update|rename_or_move,unknown,none
lightdash__lightdash,Cursor,.claude/skills/graphite/SKILL.md,2,2026-03-06 13:25:11 +0000,2026-06-01 10:47:37 +0100,86.0,2,0,minor_fix,unknown,none
lightdash__lightdash,Cursor,.claude/skills/har-replay/SKILL.md,1,2026-02-27 13:41:07 +0000,2026-02-27 13:41:07 +0000,0.0,0,0,,unknown,none
lightdash__lightdash,Cursor,.claude/skills/ld-permissions/SKILL.md,3,2026-01-14 12:04:08 +0200,2026-06-01 16:49:27 +0100,138.0,58,1,content_update|content_update,unknown,none
lightdash__lightdash,Cursor,.claude/skills/renovate-pr/SKILL.md,1,2026-05-18 17:17:38 +0100,2026-05-18 17:17:38 +0100,0.0,0,0,,unknown,none
lightdash__lightdash,Cursor,sandboxes/data-apps/template/.claude/skills/frontend-design/SKILL.md,1,2026-04-28 18:11:53 +0100,2026-04-28 18:11:53 +0100,0.0,0,0,,unknown,none
onshinpei__ds-markdown,Cursor,.claude/skills/openspec-apply-change/SKILL.md,1,2026-03-03 21:35:12 +0800,2026-03-03 21:35:12 +0800,0.0,0,0,,unknown,none
onshinpei__ds-markdown,Cursor,.claude/skills/openspec-archive-change/SKILL.md,1,2026-03-03 21:35:12 +0800,2026-03-03 21:35:12 +0800,0.0,0,0,,marketplace,none
onshinpei__ds-markdown,Cursor,.claude/skills/openspec-bulk-archive-change/SKILL.md,1,2026-03-03 21:35:12 +0800,2026-03-03 21:35:12 +0800,0.0,0,0,,marketplace,none
onshinpei__ds-markdown,Cursor,.claude/skills/openspec-continue-change/SKILL.md,1,2026-03-03 21:35:12 +0800,2026-03-03 21:35:12 +0800,0.0,0,0,,unknown,none
onshinpei__ds-markdown,Cursor,.claude/skills/openspec-explore/SKILL.md,1,2026-03-03 21:35:12 +0800,2026-03-03 21:35:12 +0800,0.0,0,0,,unknown,none
onshinpei__ds-markdown,Cursor,.claude/skills/openspec-ff-change/SKILL.md,1,2026-03-03 21:35:12 +0800,2026-03-03 21:35:12 +0800,0.0,0,0,,unknown,none
onshinpei__ds-markdown,Cursor,.claude/skills/openspec-new-change/SKILL.md,1,2026-03-03 21:35:12 +0800,2026-03-03 21:35:12 +0800,0.0,0,0,,unknown,none
onshinpei__ds-markdown,Cursor,.claude/skills/openspec-onboard/SKILL.md,1,2026-03-03 21:35:12 +0800,2026-03-03 21:35:12 +0800,0.0,0,0,,unknown,none
onshinpei__ds-markdown,Cursor,.claude/skills/openspec-sync-specs/SKILL.md,1,2026-03-03 21:35:12 +0800,2026-03-03 21:35:12 +0800,0.0,0,0,,unknown,none
onshinpei__ds-markdown,Cursor,.claude/skills/openspec-verify-change/SKILL.md,1,2026-03-03 21:35:12 +0800,2026-03-03 21:35:12 +0800,0.0,0,0,,unknown,none
onshinpei__ds-markdown,Cursor,.cursor/skills/openspec-apply-change/SKILL.md,1,2026-03-03 21:35:12 +0800,2026-03-03 21:35:12 +0800,0.0,0,0,,unknown,none
onshinpei__ds-markdown,Cursor,.cursor/skills/openspec-archive-change/SKILL.md,1,2026-03-03 21:35:12 +0800,2026-03-03 21:35:12 +0800,0.0,0,0,,unknown,none
onshinpei__ds-markdown,Cursor,.cursor/skills/openspec-bulk-archive-change/SKILL.md,1,2026-03-03 21:35:12 +0800,2026-03-03 21:35:12 +0800,0.0,0,0,,unknown,none
onshinpei__ds-markdown,Cursor,.cursor/skills/openspec-continue-change/SKILL.md,1,2026-03-03 21:35:12 +0800,2026-03-03 21:35:12 +0800,0.0,0,0,,unknown,none
onshinpei__ds-markdown,Cursor,.cursor/skills/openspec-explore/SKILL.md,1,2026-03-03 21:35:12 +0800,2026-03-03 21:35:12 +0800,0.0,0,0,,unknown,none
onshinpei__ds-markdown,Cursor,.cursor/skills/openspec-ff-change/SKILL.md,1,2026-03-03 21:35:12 +0800,2026-03-03 21:35:12 +0800,0.0,0,0,,unknown,none
onshinpei__ds-markdown,Cursor,.cursor/skills/openspec-new-change/SKILL.md,1,2026-03-03 21:35:12 +0800,2026-03-03 21:35:12 +0800,0.0,0,0,,unknown,none
onshinpei__ds-markdown,Cursor,.cursor/skills/openspec-onboard/SKILL.md,1,2026-03-03 21:35:12 +0800,2026-03-03 21:35:12 +0800,0.0,0,0,,unknown,none
onshinpei__ds-markdown,Cursor,.cursor/skills/openspec-sync-specs/SKILL.md,1,2026-03-03 21:35:12 +0800,2026-03-03 21:35:12 +0800,0.0,0,0,,unknown,none
onshinpei__ds-markdown,Cursor,.cursor/skills/openspec-verify-change/SKILL.md,1,2026-03-03 21:35:12 +0800,2026-03-03 21:35:12 +0800,0.0,0,0,,unknown,none
trufflesecurity__trufflehog,Cursor,.cursor/skills/dep-updates/SKILL.md,1,2026-04-15 12:53:26 -0700,2026-04-15 12:53:26 -0700,,0,0,,scratch,none
ucbepic__docetl,Cursor,.claude/skills/docetl/SKILL.md,2,2025-12-27 22:23:30 -0600,2025-12-28 15:10:52 -0600,,151,22,content_update,scratch,none
Arize-ai__openinference,Cursor,.claude/skills/genai-conformance/SKILL.md,1,2026-05-14 10:29:26 -0600,2026-05-14 10:29:26 -0600,,0,0,,scratch,none
Arize-ai__openinference,Cursor,.claude/skills/python-canary-fix/SKILL.md,2,2026-03-31 16:48:03 -0700,2026-05-04 22:02:40 -0700,,30,18,content_update,scratch,none
actualbudget__actual,Cursor,.claude/skills/committing-actual-changes/SKILL.md,1,2026-05-28 08:38:21 +0100,2026-05-28 08:38:21 +0100,0.0,0,0,,scratch,none
actualbudget__actual,Cursor,.claude/skills/review-actual-pr/SKILL.md,1,2026-05-28 08:38:21 +0100,2026-05-28 08:38:21 +0100,0.0,0,0,,scratch,none
actualbudget__actual,Cursor,.claude/skills/writing-actual-docs/SKILL.md,1,2026-05-28 08:38:21 +0100,2026-05-28 08:38:21 +0100,0.0,0,0,,scratch,none
elie222__inbox-zero,Cursor,.claude/skills/address-pr-comments/SKILL.md,13,2025-12-31 16:35:38 +0200,2026-02-25 01:36:11 +0200,55.0,97,2,minor_fix|minor_fix|minor_fix|minor_fix|minor_fix|minor_fix|minor_fix|rename_or_move|minor_fix|rename_or_move|minor_fix|deletion,unknown,none
elie222__inbox-zero,Cursor,.claude/skills/agent-browser/SKILL.md,1,2026-03-23 09:50:38 +0000,2026-03-23 09:50:38 +0000,0.0,0,0,,unknown,none
elie222__inbox-zero,Cursor,.claude/skills/changelog/SKILL.md,3,2026-03-09 11:56:29 +0200,2026-04-16 18:02:57 +0300,38.0,39,13,content_update|content_update,scratch,none
elie222__inbox-zero,Cursor,.claude/skills/cloud-dev-environment/SKILL.md,4,2026-02-26 14:17:39 +0200,2026-06-04 23:56:34 +0300,98.0,27,7,content_update|content_update|minor_fix,unknown,none
elie222__inbox-zero,Cursor,.claude/skills/code-simplifier/SKILL.md,1,2026-05-05 12:46:36 +0300,2026-05-05 12:46:36 +0300,0.0,0,0,,unknown,none
elie222__inbox-zero,Cursor,.claude/skills/create-pr/SKILL.md,13,2025-12-31 16:35:38 +0200,2026-04-30 22:58:41 +0300,120.0,81,1,minor_fix|minor_fix|minor_fix|minor_fix|minor_fix|minor_fix|minor_fix|minor_fix|rename_or_move|minor_fix|minor_fix|minor_fix,unknown,none
elie222__inbox-zero,Cursor,.claude/skills/e2e/SKILL.md,3,2026-01-27 23:59:10 +0200,2026-03-13 13:31:14 +0200,44.0,193,188,deletion|content_update,unknown,none
elie222__inbox-zero,Cursor,.claude/skills/environment-variables/SKILL.md,4,2025-02-15 20:32:47 +0200,2026-02-14 20:00:18 +0200,363.0,85,0,minor_fix|minor_fix|rename_or_move,unknown,none
elie222__inbox-zero,Cursor,.claude/skills/explain-changes/SKILL.md,4,2026-02-05 12:19:28 +0200,2026-02-24 12:38:09 +0200,19.0,26,0,rename_or_move|rename_or_move|minor_fix,unknown,none
elie222__inbox-zero,Cursor,.claude/skills/fullstack-workflow/SKILL.md,6,2025-07-11 12:13:46 +0200,2026-03-13 13:31:14 +0200,245.0,285,1,minor_fix|minor_fix|minor_fix|rename_or_move|content_update,unknown,none
elie222__inbox-zero,Cursor,.claude/skills/llm-test/SKILL.md,12,2025-03-31 15:27:25 +0300,2026-03-22 04:13:21 +0200,355.0,235,228,minor_fix|minor_fix|minor_fix|minor_fix|minor_fix|minor_fix|minor_fix|rename_or_move|content_update|content_update|minor_fix,unknown,none
elie222__inbox-zero,Cursor,.claude/skills/llm/SKILL.md,12,2025-03-31 13:33:23 +0300,2026-06-04 13:09:11 +0300,429.0,144,2,minor_fix|minor_fix|minor_fix|minor_fix|minor_fix|minor_fix|minor_fix|minor_fix|rename_or_move|content_update|content_update,unknown,none
elie222__inbox-zero,Cursor,.claude/skills/logging/SKILL.md,4,2025-03-23 10:56:10 +0200,2026-02-14 20:00:18 +0200,328.0,130,0,minor_fix|minor_fix|rename_or_move,unknown,none
elie222__inbox-zero,Cursor,.claude/skills/pr-loop/SKILL.md,6,2026-02-13 20:15:01 +0200,2026-03-18 12:40:56 +0200,32.0,25,43,rename_or_move|minor_fix|minor_fix|content_update|content_update,unknown,none
elie222__inbox-zero,Cursor,.claude/skills/pr-watch/SKILL.md,4,2026-03-17 23:56:58 +0200,2026-03-18 15:36:21 +0200,0.0,43,13,content_update|content_update|content_update,unknown,none
elie222__inbox-zero,Cursor,.claude/skills/prisma/SKILL.md,4,2025-03-23 10:56:10 +0200,2026-03-13 13:31:14 +0200,355.0,28,3,minor_fix|rename_or_move|content_update,unknown,none
elie222__inbox-zero,Cursor,.claude/skills/project-structure/SKILL.md,11,2025-03-23 09:13:32 +0200,2026-03-13 13:31:14 +0200,355.0,101,1,minor_fix|minor_fix|minor_fix|minor_fix|rename_or_move|minor_fix|minor_fix|minor_fix|rename_or_move|minor_fix,unknown,none
elie222__inbox-zero,Cursor,.claude/skills/qa-label/SKILL.md,2,2026-03-25 00:51:00 +0000,2026-03-25 01:21:05 +0000,0.0,2,22,content_update,unknown,none
elie222__inbox-zero,Cursor,.claude/skills/qa-new-flow/SKILL.md,4,2026-02-03 00:55:59 +0200,2026-02-24 12:38:09 +0200,21.0,30,0,minor_fix|rename_or_move|minor_fix,unknown,none
elie222__inbox-zero,Cursor,.claude/skills/qa-run/SKILL.md,7,2026-02-03 00:55:59 +0200,2026-03-22 14:41:16 +0000,47.0,55,2,minor_fix|minor_fix|rename_or_move|minor_fix|content_update|content_update,unknown,none
elie222__inbox-zero,Cursor,.claude/skills/review-ai-prompt-changes/SKILL.md,1,2026-04-22 12:14:08 +0300,2026-04-22 12:14:08 +0300,0.0,0,0,,unknown,none
elie222__inbox-zero,Cursor,.claude/skills/review/SKILL.md,9,2026-01-01 17:54:16 +0200,2026-03-18 01:15:05 +0200,75.0,244,0,minor_fix|minor_fix|minor_fix|minor_fix|rename_or_move|minor_fix|minor_fix|minor_fix,unknown,none
elie222__inbox-zero,Cursor,.claude/skills/test-feature/SKILL.md,4,2026-03-14 23:04:27 +0200,2026-03-18 15:36:21 +0200,3.0,62,10,content_update|content_update|content_update,unknown,none
elie222__inbox-zero,Cursor,.claude/skills/testing/SKILL.md,14,2025-03-23 09:13:32 +0200,2026-05-11 14:50:53 +0300,414.0,77,49,minor_fix|minor_fix|minor_fix|minor_fix|minor_fix|minor_fix|rename_or_move|content_update|minor_fix|minor_fix|minor_fix|rename_or_move|minor_fix,unknown,none
elie222__inbox-zero,Cursor,.claude/skills/ui-components/SKILL.md,4,2025-03-23 09:13:32 +0200,2026-02-14 20:00:18 +0200,328.0,69,0,minor_fix|minor_fix|rename_or_move,unknown,none
elie222__inbox-zero,Cursor,.claude/skills/update-packages/SKILL.md,2,2026-03-06 11:13:01 +0200,2026-04-11 01:05:27 +0300,35.0,1,0,minor_fix,unknown,none
elie222__inbox-zero,Cursor,.claude/skills/wait/SKILL.md,4,2026-01-08 13:38:33 +0200,2026-02-24 12:38:09 +0200,46.0,8,1,rename_or_move|minor_fix|minor_fix,unknown,none
elie222__inbox-zero,Cursor,.claude/skills/write-tests/SKILL.md,8,2026-01-08 13:38:33 +0200,2026-03-13 13:31:14 +0200,63.0,145,139,minor_fix|minor_fix|minor_fix|rename_or_move|minor_fix|minor_fix|content_update,unknown,none
JhumanJ__OpnForm,Cursor,.cursor/skills/frontend-design/SKILL.md,1,2026-05-27 23:05:52 +0530,2026-05-27 23:05:52 +0530,0.0,0,0,,marketplace,none
kortix-ai__suna,Cursor,.claude/skills/kortix-design-system/SKILL.md,1,2026-05-29 18:33:28 +0200,2026-05-29 18:33:28 +0200,0.0,0,0,,unknown,none
kortix-ai__suna,Cursor,.claude/skills/kortix-voice/SKILL.md,1,2026-05-29 18:33:28 +0200,2026-05-29 18:33:28 +0200,0.0,0,0,,unknown,none
kortix-ai__suna,Cursor,.claude/skills/kortix/SKILL.md,1,2026-05-22 00:04:16 +0200,2026-05-22 00:04:16 +0200,0.0,0,0,,unknown,none
dailydotdev__apps,Cursor,.claude/skills/changelog/SKILL.md,3,2026-01-11 17:15:45 +0200,2026-01-11 17:34:57 +0200,0.0,161,0,content_update|minor_fix,scratch,none
dailydotdev__apps,Cursor,.claude/skills/recruiter/SKILL.md,2,2026-01-04 17:44:40 +0200,2026-01-15 16:56:35 +0200,10.0,31,6,content_update,scratch,none
dailydotdev__apps,Cursor,.claude/skills/respectfully/SKILL.md,1,2026-01-23 14:50:08 +0100,2026-01-23 14:50:08 +0100,0.0,0,0,,scratch,none
getsentry__sentry-unreal,Cursor,.claude/skills/pack/SKILL.md,1,2026-03-06 12:50:30 +0200,2026-03-06 12:50:30 +0200,0.0,0,0,,scratch,none
getsentry__sentry-unreal,Cursor,.claude/skills/ue-build/SKILL.md,1,2026-03-06 12:50:30 +0200,2026-03-06 12:50:30 +0200,0.0,0,0,,scratch,none
getsentry__sentry-unreal,Cursor,.claude/skills/ue-integration-test/SKILL.md,1,2026-03-06 12:50:30 +0200,2026-03-06 12:50:30 +0200,0.0,0,0,,scratch,none
getsentry__sentry-unreal,Cursor,.claude/skills/ue-unit-test/SKILL.md,1,2026-03-06 12:50:30 +0200,2026-03-06 12:50:30 +0200,0.0,0,0,,unknown,none
useautumn__autumn,Cursor,.claude/skills/api-versioning/SKILL.md,1,2026-01-16 09:16:26 +0000,2026-01-16 09:16:26 +0000,0.0,0,0,,unknown,none
useautumn__autumn,Cursor,.claude/skills/billing/SKILL.md,2,2026-01-16 09:16:26 +0000,2026-03-02 10:43:01 +0000,45.0,132,102,content_update,unknown,none
useautumn__autumn,Cursor,.claude/skills/checkout/SKILL.md,1,2026-03-10 13:26:39 +0000,2026-03-10 13:26:39 +0000,0.0,0,0,,unknown,none
useautumn__autumn,Cursor,.claude/skills/linear-ticket/SKILL.md,2,2026-01-13 08:48:09 +0000,2026-01-16 09:16:26 +0000,3.0,93,0,rename_or_move,unknown,none
